,urls,proc_pid,udp,tcp,hosts,requests,domains,proc,file_created,dll_loaded,regkey_opened,command_line,regkey_read,regkey_written
4601,305,-1,-1,-1,-1,-1,-1,-1,1430,-1,-1,-1,1040,-1
4602,72,-1,-1,-1,-1,-1,-1,-1,1365,-1,-1,-1,1268,-1
4603,257,-1,-1,-1,-1,-1,-1,-1,356,-1,-1,-1,2165,-1
4604,423,-1,-1,-1,-1,-1,-1,-1,1231,-1,-1,-1,701,-1
4605,14,-1,-1,-1,-1,-1,-1,-1,433,-1,-1,-1,1802,-1
4606,478,-1,-1,-1,-1,-1,-1,-1,1075,-1,-1,-1,2319,-1
4607,388,-1,-1,-1,-1,-1,-1,-1,380,-1,-1,-1,2055,-1
4608,307,-1,-1,-1,-1,-1,-1,-1,813,-1,-1,-1,998,-1
4609,9,-1,-1,-1,-1,-1,-1,-1,1164,-1,-1,-1,2373,-1
4610,21,-1,-1,-1,-1,-1,-1,-1,1030,-1,-1,-1,373,-1
4611,241,-1,-1,-1,-1,-1,-1,-1,1239,-1,-1,-1,1306,-1
4612,445,-1,-1,-1,-1,-1,-1,-1,1270,-1,-1,-1,2399,-1
4613,235,-1,-1,-1,-1,-1,-1,-1,1474,-1,-1,-1,192,-1
4614,181,-1,-1,-1,-1,-1,-1,-1,42,-1,-1,-1,388,-1
4615,274,-1,-1,-1,-1,-1,-1,-1,1052,-1,-1,-1,1394,-1
4616,31,-1,-1,-1,-1,-1,-1,-1,1002,-1,-1,-1,877,-1
4617,182,-1,-1,-1,-1,-1,-1,-1,161,-1,-1,-1,1896,-1
4618,394,-1,-1,-1,-1,-1,-1,-1,649,-1,-1,-1,2174,-1
4619,199,-1,-1,-1,-1,-1,-1,-1,82,-1,-1,-1,1886,-1
4620,392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3035,-1
4621,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,-1
4622,173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2343,-1
4623,407,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,892,-1
4624,334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2624,-1
4625,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3045,-1
4626,457,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,566,-1
4627,132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1908,-1
4628,452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1142,-1
4629,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2238,-1
4630,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,931,-1
4631,151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,928,-1
4632,306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1177,-1
4633,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,817,-1
4634,372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1658,-1
4635,477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1989,-1
4636,364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,726,-1
4637,497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1782,-1
4638,470,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,408,-1
4639,265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,299,-1
4640,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1067,-1
4641,473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1543,-1
4642,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,401,-1
4643,367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,393,-1
4644,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,858,-1
4645,401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,633,-1
4646,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2704,-1
4647,278,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1492,-1
4648,498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2252,-1
4649,299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,889,-1
4650,277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1843,-1
4651,286,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2143,-1
4652,112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2087,-1
4653,455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2062,-1
4654,419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1131,-1
4655,150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1994,-1
4656,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1075,-1
4657,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,810,-1
4658,491,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1213,-1
4659,115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,974,-1
4660,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1217,-1
4661,318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,820,-1
4662,319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1790,-1
4663,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,262,-1
4664,324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2205,-1
4665,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2520,-1
4666,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1871,-1
4667,242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1740,-1
4668,427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1125,-1
4669,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,283,-1
4670,489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3018,-1
4671,410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,332,-1
4672,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,988,-1
4673,229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,518,-1
4674,313,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1340,-1
4675,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1
4676,205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1083,-1
4677,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,643,-1
4678,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1793,-1
4679,303,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1934,-1
4680,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,444,-1
4681,315,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2780,-1
4682,176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1827,-1
4683,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2714,-1
4684,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2707,-1
4685,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111,-1
4686,178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,274,-1
4687,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2903,-1
4688,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2812,-1
4689,253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2044,-1
4690,468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2797,-1
4691,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2573,-1
4692,399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1222,-1
4693,325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,885,-1
4694,484,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2732,-1
4695,465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2574,-1
4696,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1101,-1
4697,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2799,-1
4698,349,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1283,-1
4699,268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1020,-1
4700,424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,589,-1
4701,374,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1080,-1
4702,386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1197,-1
4703,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1593,-1
4704,231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2113,-1
4705,131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2032,-1
4706,345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1430,-1
4707,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,882,-1
4708,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,432,-1
4709,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2405,-1
4710,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2383,-1
4711,187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,977,-1
4712,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2598,-1
4713,285,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2072,-1
4714,402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1681,-1
4715,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2716,-1
4716,216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1424,-1
4717,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1799,-1
4718,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,237,-1
4719,438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2621,-1
4720,482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1725,-1
4721,256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2173,-1
4722,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1742,-1
4723,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,-1
4724,381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1376,-1
4725,295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1859,-1
4726,350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,746,-1
4727,249,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,859,-1
4728,435,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,-1
4729,227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,-1
4730,387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2772,-1
4731,230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,901,-1
4732,77,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,173,-1
4733,250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2724,-1
4734,266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2412,-1
4735,166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,595,-1
4736,198,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1984,-1
4737,464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2731,-1
4738,152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1599,-1
4739,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2138,-1
4740,267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2367,-1
4741,359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2605,-1
4742,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2484,-1
4743,365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,209,-1
4744,358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2755,-1
4745,193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,529,-1
4746,471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1559,-1
4747,451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1114,-1
4748,409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1555,-1
4749,233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1259,-1
4750,272,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2112,-1
4751,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2281,-1
4752,450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1323,-1
4753,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2757,-1
4754,436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368,-1
4755,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2296,-1
4756,430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1517,-1
4757,379,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1202,-1
4758,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2038,-1
4759,437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,316,-1
4760,289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,809,-1
4761,215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3016,-1
4762,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,978,-1
4763,347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1853,-1
4764,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1418,-1
4765,353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2913,-1
4766,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,816,-1
4767,259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1275,-1
4768,474,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2610,-1
4769,425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1965,-1
4770,382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1429,-1
4771,135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686,-1
4772,413,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1252,-1
4773,373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,969,-1
4774,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2756,-1
4775,398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1801,-1
4776,209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2139,-1
4777,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1788,-1
4778,459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,849,-1
4779,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1313,-1
4780,447,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,947,-1
4781,162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1777,-1
4782,248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1692,-1
4783,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2279,-1
4784,184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,673,-1
4785,298,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1869,-1
4786,449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,967,-1
4787,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,160,-1
4788,279,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3019,-1
4789,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2426,-1
4790,414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1456,-1
4791,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3082,-1
4792,395,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2178,-1
4793,240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,-1
4794,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1958,-1
4795,469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,108,-1
4796,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,547,-1
4797,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2226,-1
4798,211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1856,-1
4799,356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2875,-1
4800,408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,762,-1
4801,251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,-1
4802,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1597,-1
4803,273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2582,-1
4804,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1
4805,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,790,-1
4806,246,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1666,-1
4807,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1324,-1
4808,220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,679,-1
4809,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,770,-1
4810,362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1250,-1
4811,454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1
4812,363,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1927,-1
4813,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2983,-1
4814,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,267,-1
4815,384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1485,-1
4816,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1185,-1
4817,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1624,-1
4818,203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2076,-1
4819,361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,281,-1
4820,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110,-1
4821,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1
4822,357,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2575,-1
4823,368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1005,-1
4824,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2291,-1
4825,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1175,-1
4826,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2615,-1
4827,475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,292,-1
4828,238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,326,-1
4829,195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,805,-1
4830,417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1128,-1
4831,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2249,-1
4832,175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1130,-1
4833,297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2793,-1
4834,443,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2660,-1
4835,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,617,-1
4836,284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2335,-1
4837,138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1828,-1
4838,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,916,-1
4839,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,722,-1
4840,225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,-1
4841,366,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3042,-1
4842,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1523,-1
4843,429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1138,-1
4844,154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1803,-1
4845,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2302,-1
4846,383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2944,-1
4847,351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,179,-1
4848,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,611,-1
4849,171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1342,-1
4850,260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2741,-1
4851,163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1771,-1
4852,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3040,-1
4853,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,351,-1
4854,481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,441,-1
4855,476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,675,-1
4856,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,259,-1
4857,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1046,-1
4858,434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2927,-1
4859,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1712,-1
4860,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,576,-1
4861,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1321,-1
4862,458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2885,-1
4863,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1775,-1
4864,252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1070,-1
4865,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1667,-1
4866,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,707,-1
4867,446,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,986,-1
4868,282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1698,-1
4869,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2047,-1
4870,275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,380,-1
4871,232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2926,-1
4872,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1452,-1
4873,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1841,-1
4874,480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1949,-1
4875,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1077,-1
4876,262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,756,-1
4877,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,198,-1
4878,346,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2655,-1
4879,304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223,-1
4880,247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2591,-1
4881,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1652,-1
4882,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,478,-1
4883,416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1647,-1
4884,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2725,-1
4885,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,865,-1
4886,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,897,-1
4887,194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2300,-1
4888,244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2462,-1
4889,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2901,-1
4890,258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1446,-1
4891,296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,905,-1
4892,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1411,-1
4893,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2304,-1
4894,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,452,-1
4895,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,350,-1
4896,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1530,-1
4897,371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2432,-1
4898,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,739,-1
4899,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2998,-1
4900,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1170,-1
4901,348,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2400,-1
4902,321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,627,-1
4903,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1269,-1
4904,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,730,-1
4905,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1915,-1
4906,228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1243,-1
4907,158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3056,-1
4908,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2408,-1
4909,378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2958,-1
4910,411,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2751,-1
4911,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2231,-1
4912,287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,749,-1
4913,397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2311,-1
4914,431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2411,-1
4915,147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,719,-1
4916,472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2385,-1
4917,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2826,-1
4918,243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,265,-1
4919,217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2110,-1
